,PlayId,Team,X,Y,S,A,Dis,YardLine,Quarter,Down,Distance,DefendersInTheBox,Yards,PlayerHeight,PlayerWeight,Temperature
1654,20180930063383,away,39.64,16.88,3.04,1.47,0.32,28,4,1,10,7.0,-4,6-4,257,65.0
1655,20171224053619,away,77.04,25.4,3.7,2.07,0.43,33,4,1,10,7.0,3,6-3,280,56.0
1656,20181118062741,home,30.77,17.14,2.8,2.68,0.27,19,3,2,4,7.0,7,6-0,200,48.0
1657,20181223104086,home,49.89,28.84,3.74,3.38,0.36,45,4,1,10,6.0,2,6-2,225,44.0
1658,20181230073843,away,34.78,28.14,4.76,1.32,0.47,30,4,3,5,8.0,-3,6-4,230,64.0
1659,20190908120136,home,75.12,25.06,1.39,1.06,0.15,35,1,1,10,7.0,3,6-2,310,66.0
1660,20181104061867,away,35.28,20.76,1.58,1.27,0.15,22,2,1,10,5.0,13,6-3,232,55.0
1661,20181007054467,away,71.34,25.09,3.65,2.5,0.35,30,4,3,11,7.0,4,6-2,210,58.0
1662,20181209010605,away,68.14,37.21,2.54,2.33,0.24,48,1,2,9,5.0,32,6-2,230,29.0
1663,20190908042806,home,82.57,25.81,4.34,1.16,0.43,23,3,1,10,9.0,8,6-3,202,
1664,20190922102400,home,81.41,25.91,0.76,0.91,0.09,45,3,1,10,6.0,1,6-2,220,87.0
1665,20190929062895,away,18.64,36.8,1.85,1.29,0.19,8,3,2,10,6.0,-2,6-2,251,88.0
1666,20190916003234,home,56.06,33.68,1.51,1.59,0.15,49,4,2,10,7.0,-1,6-3,308,72.0
1667,20191020001420,away,67.7,24.94,3.03,0.9,0.31,43,2,1,10,6.0,-7,6-3,275,66.0
1668,20181014092393,home,57.11,29.48,2.78,2.58,0.29,49,3,2,8,7.0,1,6-5,310,25.0
1669,20171231082702,home,12.74,21.36,0.93,1.45,0.12,4,3,2,7,7.0,2,6-3,263,19.0
1670,20190908093694,home,93.11,38.07,3.33,3.73,0.31,17,4,1,10,6.0,1,6-3,218,
1671,20181230150083,away,33.59,31.41,1.85,1.39,0.18,25,1,2,10,7.0,9,6-7,330,45.0
1672,20171022052870,home,88.4,26.93,3.47,0.48,0.46,20,3,2,5,7.0,8,6-0,193,54.0
1673,20191027061081,away,64.58,27.76,3.1,1.07,0.32,45,2,2,9,7.0,1,6-1,328,48.0
1674,20171126031919,away,54.61,30.04,0.93,1.5,0.0,49,2,2,1,6.0,5,6-1,215,62.0
1675,20170917121146,home,109.17,27.81,3.58,2.71,0.42,3,2,1,10,7.0,1,6-0,235,65.0
1676,20191006103107,home,47.56,27.21,4.76,2.17,0.47,37,4,1,10,7.0,3,6-2,251,85.0
1677,20191027060932,home,102.49,28.17,1.05,1.3,0.12,8,2,1,10,7.0,5,6-8,328,48.0
1678,20181104082017,away,49.81,34.82,3.89,1.54,0.38,43,2,1,10,5.0,4,5-11,192,56.0
1679,20171126061046,home,91.91,25.4,1.18,2.7,0.11,18,2,1,10,6.0,-6,6-6,320,49.0
1680,20170917003867,home,59.91,27.92,0.92,0.66,0.08,50,4,3,13,4.0,6,6-6,315,80.0
1681,20171113000112,away,44.14,29.17,4.27,2.74,0.53,38,1,1,10,7.0,2,5-11,224,49.0
1682,20191007001736,away,43.75,32.76,2.71,2.97,0.28,35,2,2,9,6.0,4,6-1,240,87.0
1683,20171001080149,home,64.01,32.53,1.42,2.64,0.1,39,1,1,10,8.0,0,6-0,207,64.0
1684,20180923131156,home,60.56,20.11,2.87,2.22,0.31,49,2,1,5,6.0,14,6-5,311,68.0
1685,20171112113605,home,36.38,34.12,0.99,0.67,0.1,29,4,3,7,6.0,4,6-1,194,48.0
1686,20171126023160,home,64.35,26.75,1.34,1.1,0.25,43,4,1,10,7.0,7,6-1,241,47.0
1687,20171231130606,away,17.54,12.02,1.18,1.39,0.14,1,1,1,10,8.0,2,6-0,204,62.0
1688,20190929032615,home,83.39,18.64,2.51,0.73,0.25,28,3,2,10,6.0,26,6-2,198,68.0
1689,20181104033374,home,91.29,20.1,0.86,1.83,0.07,22,4,2,10,6.0,1,5-10,208,53.0
1690,20190929123622,home,54.18,24.14,1.63,0.86,0.17,45,4,2,3,7.0,2,6-3,317,87.0
1691,20190929061990,home,33.4,17.85,4.59,1.48,0.45,22,2,1,10,5.0,6,5-7,171,88.0
1692,20190922071582,away,15.24,32.53,4.05,2.0,0.4,7,2,1,7,8.0,0,6-2,198,84.0
1693,20171210063252,away,59.63,32.62,0.49,1.56,0.06,50,4,1,10,7.0,3,6-2,304,46.0
1694,20171008010048,away,83.95,31.84,4.09,1.55,0.41,26,1,1,10,7.0,0,6-5,321,67.0
1695,20191020081590,away,78.84,22.04,3.4,0.9,0.34,30,2,1,10,6.0,2,5-11,192,77.0
1696,20191117073269,away,75.99,36.84,3.96,1.36,0.41,34,4,1,10,8.0,2,6-3,308,43.0
1697,20191103034097,home,90.68,24.25,3.44,4.81,0.35,19,4,1,10,7.0,-3,6-6,252,54.0
1698,20190926002350,home,70.88,27.54,2.8,0.44,0.28,42,3,1,10,7.0,3,6-5,310,60.0
1699,20171217082263,away,35.31,30.17,5.18,1.38,0.54,25,3,1,10,7.0,3,6-5,325,47.0
1700,20171217063306,home,44.59,47.01,4.22,1.85,0.42,31,3,1,10,7.0,3,6-1,203,35.0
1701,20190915092794,home,72.5,24.71,5.8,2.36,0.57,41,3,1,10,7.0,7,5-11,182,80.0
1702,20191103000126,away,71.06,18.98,2.07,1.08,0.21,41,1,1,10,6.0,2,6-5,305,53.0
1703,20171008043036,home,63.03,29.21,2.72,1.12,0.24,47,4,1,10,7.0,8,6-4,320,89.0
1704,20181014052197,away,65.08,26.01,2.54,1.47,0.25,45,3,1,10,7.0,1,5-10,195,
1705,20170924022181,home,87.25,25.99,4.52,0.35,0.53,20,3,1,10,7.0,4,5-11,205,82.0
1706,20181213002537,away,32.23,23.9,5.69,2.55,0.56,19,3,1,10,6.0,19,6-5,255,39.0
1707,20171119020953,away,76.2,32.98,3.97,1.26,0.45,31,2,2,4,7.0,5,6-2,250,28.0
1708,20170917000597,home,21.3,26.4,0.4,0.17,0.02,10,1,2,10,5.0,2,6-7,330,80.0
1709,20180909112240,home,19.06,20.36,3.92,0.99,0.39,11,3,2,5,8.0,2,6-5,255,84.0
1710,20171210090698,away,41.45,32.67,3.74,1.14,0.43,34,1,1,10,8.0,2,6-2,248,60.0
1711,20181104014268,home,14.22,23.78,3.91,1.32,0.39,1,4,2,1,11.0,0,6-2,225,49.0
1712,20171119081022,home,75.39,36.36,2.71,2.71,0.29,35,2,2,10,7.0,6,6-2,250,60.0
1713,20170924082310,away,99.64,17.11,1.27,1.9,0.14,13,3,1,10,8.0,12,5-11,192,88.0
1714,20190908060304,home,45.92,15.87,4.74,0.2,0.47,36,1,1,10,7.0,2,6-5,250,79.0
1715,20191020111182,away,57.81,32.06,4.07,0.71,0.41,48,2,2,2,7.0,1,6-1,307,
1716,20181125063655,home,108.73,23.09,2.22,1.59,0.22,12,4,2,5,8.0,1,6-0,200,56.0
1717,20170924003441,home,43.59,28.98,0.96,0.96,0.16,30,4,2,5,8.0,4,6-2,232,70.0
1718,20171126060550,home,57.6,26.69,2.35,2.09,0.24,50,1,1,10,8.0,1,6-4,310,49.0
1719,20171023002706,home,51.59,12.64,1.85,1.17,0.33,48,3,2,6,7.0,-1,6-2,209,70.0
1720,20191124002366,home,11.71,29.81,1.26,1.25,0.12,15,3,1,10,8.0,1,5-11,190,52.0
1721,20191027090878,away,100.19,24.23,0.34,1.94,0.04,10,1,1,10,6.0,1,6-3,300,66.0
1722,20180909072936,home,22.33,30.51,2.08,4.52,0.2,15,3,2,10,8.0,5,6-1,240,59.0
1723,20191020013045,home,64.97,35.14,5.84,0.84,0.58,44,4,2,2,7.0,-1,6-5,250,65.0
1724,20181126000281,home,39.77,26.34,3.59,0.39,0.37,31,1,2,4,8.0,2,6-5,321,51.0
1725,20190915031028,away,36.49,28.73,3.61,0.81,0.37,25,2,1,10,7.0,10,6-3,316,72.0
1726,20181209072353,away,70.75,32.51,3.19,2.05,0.39,39,3,3,1,8.0,0,6-5,312,71.0
1727,20171231073100,away,34.43,36.06,0.92,0.81,0.07,24,3,2,3,7.0,8,6-4,265,16.0
1728,20180916093283,away,98.04,32.66,1.1,0.86,0.11,14,4,1,10,8.0,5,5-11,206,86.0
1729,20171029081929,away,74.91,27.38,0.29,1.58,0.02,29,2,1,20,6.0,-1,6-4,257,50.0
1730,20181015000288,home,110.62,20.18,3.95,1.07,0.4,1,1,1,1,10.0,-1,6-3,301,37.0
1731,20191013071676,home,85.11,32.9,5.47,0.81,0.55,25,2,1,10,6.0,3,6-1,236,
1732,20180923000576,away,49.05,35.55,2.47,3.3,0.23,33,1,1,10,8.0,2,6-0,192,
1733,20171008113234,home,77.28,29.77,3.65,1.43,0.45,35,4,1,10,7.0,23,6-4,257,89.0
1734,20191103053415,home,89.5,29.97,1.77,2.54,0.17,26,4,2,10,7.0,-1,6-5,237,52.0
1735,20170911011534,home,83.63,32.61,3.44,0.88,0.44,25,2,1,10,8.0,2,6-1,230,73.0
1736,20180923122874,home,36.45,19.87,4.4,2.65,0.43,28,3,1,10,7.0,0,6-5,342,61.0
1737,20170917071212,away,26.49,31.66,2.02,0.72,0.23,17,2,3,1,7.0,8,6-3,320,88.0
1738,20170910122637,away,50.83,8.06,0.88,1.37,0.08,47,3,2,12,6.0,4,6-1,203,
1739,20181118042370,home,25.66,28.86,1.17,2.43,0.09,17,3,1,10,7.0,3,6-5,248,42.0
1740,20171105061513,away,25.28,26.9,0.77,0.95,0.05,16,2,1,10,7.0,5,6-3,288,75.0
1741,20181202113933,away,74.33,38.62,4.77,1.37,0.47,35,4,2,10,6.0,5,6-2,225,70.0
1742,20191020110454,home,12.12,19.57,3.86,1.54,0.4,1,1,1,1,11.0,1,6-5,320,
1743,20181216061414,away,39.76,31.25,1.6,1.79,0.15,33,2,2,10,6.0,4,6-0,235,64.0
1744,20190915033771,home,79.85,19.03,4.39,2.03,0.43,33,4,1,10,7.0,8,6-0,214,72.0
1745,20190922120499,away,94.88,28.52,2.98,2.65,0.3,20,1,1,10,6.0,5,6-1,233,79.0
1746,20181014044242,home,33.37,29.92,1.53,1.37,0.16,35,5,3,4,7.0,0,6-1,215,89.0
1747,20171203042964,home,81.11,29.16,1.25,0.75,0.13,28,4,2,10,7.0,0,6-3,259,42.0
1748,20181028021907,away,92.03,21.11,1.77,2.17,0.23,20,2,2,10,5.0,-4,6-3,308,48.0
1749,20180930001579,away,98.74,28.67,2.48,1.51,0.26,15,2,2,5,7.0,4,6-1,251,
1750,20171015113101,home,48.83,25.14,3.94,1.36,0.43,39,4,1,10,8.0,1,6-3,325,61.0
1751,20171029011167,away,88.09,30.76,1.26,2.09,0.16,27,2,2,9,6.0,4,5-8,207,42.0
1752,20171112093839,home,86.43,26.35,1.89,0.82,0.33,26,4,1,10,6.0,8,6-2,272,
1753,20191117091487,home,89.32,30.82,3.5,0.19,0.36,20,2,1,10,8.0,10,6-3,325,76.0
1754,20191027110682,home,68.28,30.66,2.7,1.86,0.26,40,1,1,10,6.0,44,5-10,195,49.0
1755,20180916111517,home,46.88,8.96,2.07,3.5,0.19,39,2,1,10,6.0,5,6-0,188,92.0
1756,20171231013197,home,48.51,29.74,1.45,2.06,0.2,26,3,2,9,7.0,11,5-11,211,19.0
1757,20171029053831,home,57.87,26.09,1.63,1.46,0.06,47,4,3,8,7.0,7,6-4,315,63.0
1758,20181223101415,away,14.87,33.18,2.38,1.15,0.24,6,2,3,1,7.0,-2,5-9,190,44.0
1759,20191006012971,home,84.06,32.34,2.73,0.81,0.27,27,3,2,3,6.0,0,6-3,316,76.0
1760,20171231031088,home,46.18,27.66,1.97,0.54,0.27,39,2,1,10,8.0,4,6-1,230,9.0
1761,20171105070115,away,31.46,34.67,4.11,2.49,0.39,21,1,2,3,8.0,1,6-4,300,61.0
1762,20170917101671,home,55.04,28.61,0.98,0.95,0.06,45,2,2,4,6.0,14,6-5,300,72.0
1763,20181025002991,home,75.76,12.96,2.01,2.39,0.19,24,3,2,11,7.0,0,5-11,200,66.0
1764,20191117043043,home,48.55,24.07,1.95,1.5,0.19,37,3,1,10,6.0,0,6-3,321,62.0
1765,20170907000653,home,19.3,24.93,1.39,0.22,0.12,10,1,4,1,9.0,0,6-6,335,63.0
1766,20171210000849,away,58.73,40.64,3.43,2.75,0.33,45,2,1,10,7.0,5,6-2,193,32.0
1767,20180923132676,away,50.72,28.83,2.82,0.48,0.3,40,3,1,10,6.0,3,6-2,345,68.0
1768,20171203133328,away,54.91,43.38,3.79,3.02,0.42,40,4,1,10,7.0,2,5-11,193,44.0
1769,20181209060295,away,13.81,19.33,3.9,2.36,0.38,5,1,2,5,8.0,3,6-3,225,82.0
1770,20180913000808,home,62.69,24.41,3.58,0.57,0.38,49,1,1,10,6.0,11,6-5,305,82.0
1771,20171120001668,home,25.83,24.13,3.53,2.81,0.39,11,2,2,10,7.0,-1,5-9,221,45.0
1772,20190929104373,away,29.66,31.41,1.77,2.07,0.17,28,4,4,12,8.0,1,6-4,215,67.0
1773,20181209013093,away,89.12,9.31,2.18,1.72,0.21,12,3,1,10,6.0,1,6-0,197,29.0
1774,20181007062644,home,55.51,24.91,0.37,2.62,0.03,46,3,1,10,9.0,7,6-5,321,77.0
1775,20170917110768,away,67.21,11.45,4.71,2.88,0.48,46,1,1,10,7.0,21,6-4,228,76.0
1776,20170924032528,home,36.97,17.08,4.16,1.16,0.46,25,3,2,5,7.0,-4,6-0,204,89.0
1777,20171105081507,home,43.37,29.49,2.19,1.63,0.31,33,2,2,6,7.0,2,6-1,295,36.0
1778,20171029013880,home,60.66,23.19,1.84,1.12,0.19,49,4,3,1,8.0,2,6-4,253,42.0
1779,20190915011263,away,50.09,22.42,4.57,1.29,0.45,42,2,1,10,7.0,4,6-1,240,81.0
1780,20181007001051,home,51.7,43.92,4.57,2.79,0.44,41,2,1,10,6.0,0,6-5,245,62.0
1781,20171217053712,away,108.68,20.27,1.65,2.26,0.14,2,4,1,2,9.0,-2,5-9,185,67.0
1782,20191124071180,away,71.29,30.17,1.41,4.95,0.13,40,2,1,10,7.0,2,6-3,250,46.0
1783,20191003004022,away,87.95,28.3,1.38,1.34,0.14,23,4,2,8,7.0,14,6-1,280,57.0
1784,20181203002170,home,35.41,31.03,2.33,0.63,0.24,25,3,1,10,7.0,3,6-4,340,36.0
1785,20191110050108,away,68.82,24.05,1.03,2.84,0.09,38,1,1,10,7.0,1,5-11,215,48.0
1786,20191110053188,away,33.93,27.85,2.08,1.58,0.2,25,4,1,10,6.0,0,6-4,308,48.0
1787,20171126071161,home,95.04,17.55,2.54,2.38,0.28,11,2,1,10,7.0,6,5-11,192,72.0
1788,20191017002227,away,43.47,32.86,0.18,1.56,0.02,27,3,1,10,8.0,1,6-1,195,75.0
1789,20171112002463,away,34.27,21.8,3.2,0.63,0.43,24,3,1,10,8.0,19,6-4,265,42.0
1790,20181230050915,home,98.66,28.03,2.26,0.89,0.25,12,2,1,10,8.0,-1,6-3,303,
1791,20181001002197,home,41.96,29.49,1.38,3.59,0.15,31,3,1,10,6.0,4,6-2,250,65.0
1792,20171022102224,home,107.76,19.15,2.44,2.36,0.17,1,3,1,10,8.0,3,6-2,247,90.0
1793,20190905002284,away,34.18,37.94,3.08,1.44,0.31,25,3,1,10,7.0,0,6-5,265,65.0
1794,20181209052315,away,52.22,30.46,4.4,3.32,0.43,39,3,4,1,8.0,0,6-1,238,27.0
1795,20180909093041,away,23.82,36.79,3.59,0.97,0.35,13,4,2,6,7.0,0,6-5,255,
1796,20191110031497,home,13.19,26.15,5.65,1.72,0.55,10,2,1,10,8.0,-3,6-0,213,34.0
1797,20181021000647,home,19.47,12.13,4.38,2.44,0.44,14,1,1,10,8.0,3,6-4,205,66.0
1798,20181014123242,away,14.34,37.1,3.27,0.8,0.33,4,4,2,4,6.0,3,6-5,260,45.0
1799,20191014000452,home,9.31,30.37,0.24,0.47,0.07,1,1,4,1,10.0,1,6-3,315,43.0
1800,20171022053970,home,61.16,23.02,2.75,1.02,0.26,49,4,1,10,7.0,1,6-3,300,54.0
1801,20191013051049,away,38.14,34.38,2.3,1.64,0.22,28,2,1,10,7.0,3,6-3,250,84.0
1802,20171231122424,away,76.78,29.9,1.13,1.89,0.01,29,3,4,1,8.0,5,6-3,230,17.0
1803,20171022041004,away,36.87,26.05,4.87,3.03,0.48,32,2,2,7,8.0,6,6-1,223,72.0
1804,20190915111410,away,72.91,27.93,2.48,4.32,0.22,33,2,2,2,6.0,3,6-0,230,87.0
1805,20170917070288,away,97.06,41.78,0.25,1.46,0.08,21,1,1,10,6.0,2,5-11,194,88.0
1806,20190915130051,home,35.62,22.13,2.63,1.01,0.28,25,1,1,10,7.0,3,6-6,306,
1807,20170918002482,away,42.45,22.57,3.38,1.25,0.35,30,3,1,30,6.0,2,6-4,315,72.0
1808,20181125011526,away,10.83,29.52,1.26,0.41,0.15,1,2,2,1,11.0,0,6-6,325,44.0
1809,20181223021627,away,33.8,38.25,3.25,0.9,0.32,21,2,2,2,6.0,1,5-11,190,73.0
1810,20190922112985,home,51.12,26.78,2.33,0.41,0.23,41,4,1,10,6.0,2,6-5,342,63.0
1811,20171029050078,home,46.32,27.39,2.18,0.85,0.25,37,1,1,10,8.0,2,6-6,263,63.0
1812,20181014020251,home,45.03,33.55,2.65,2.89,0.27,37,1,1,10,7.0,16,5-11,191,51.0
1813,20181014032805,away,37.35,19.86,5.11,2.11,0.5,29,4,2,7,8.0,14,6-5,245,87.0
1814,20180930021674,home,34.37,30.55,2.06,1.8,0.17,25,2,1,10,6.0,19,6-5,320,
1815,20181230020487,home,66.4,30.2,1.09,0.61,0.12,44,1,1,10,7.0,1,6-3,315,26.0
1816,20181028080493,away,74.4,30.21,4.79,2.68,0.47,40,1,1,10,6.0,4,6-0,210,69.0
1817,20181014103567,home,73.86,45.66,2.7,2.41,0.26,34,4,2,12,5.0,5,5-11,198,
1818,20191013112035,home,40.48,34.85,2.97,0.83,0.29,30,3,1,10,6.0,2,6-4,218,71.0
1819,20180909002675,away,10.23,16.46,1.66,0.41,0.16,8,3,2,4,8.0,5,6-0,197,61.0
1820,20191125003369,away,67.33,27.62,0.91,0.76,0.08,44,4,3,2,6.0,1,6-6,315,62.0
1821,20170914003745,home,77.36,26.88,1.49,0.45,0.46,37,4,2,18,7.0,2,6-0,240,69.0
1822,20170924081212,home,51.21,9.12,3.43,2.96,0.59,42,2,1,10,6.0,0,6-3,190,88.0
1823,20181209124592,home,69.16,23.72,2.62,1.49,0.31,41,5,1,10,7.0,1,6-5,320,
1824,20181223052519,away,59.91,28.0,0.74,1.29,0.08,49,3,2,1,7.0,1,6-6,345,37.0
1825,20171203093293,home,90.43,24.85,2.56,1.31,0.24,19,4,1,10,6.0,3,6-3,278,60.0
1826,20181111062708,home,51.97,19.41,3.19,2.61,0.31,40,3,2,19,7.0,-1,6-1,213,46.0
1827,20170910012578,home,70.52,23.15,4.7,3.68,0.53,44,3,1,10,9.0,2,6-0,224,64.0
1828,20171008053797,away,54.12,20.45,3.56,1.8,0.38,44,4,2,5,6.0,16,6-4,308,76.0
1829,20170917063227,away,89.93,28.5,1.29,0.14,0.15,19,3,1,10,7.0,7,5-10,192,78.0
1830,20170924023486,away,80.22,30.18,1.19,1.32,0.13,29,4,2,2,6.0,4,6-4,300,82.0
1831,20181216052780,home,22.05,35.02,3.68,3.15,0.38,11,3,1,10,8.0,2,6-3,205,46.0
1832,20191027070587,home,82.93,21.63,4.49,2.84,0.44,26,1,2,9,6.0,10,6-3,212,65.0
1833,20181215003513,away,91.07,23.55,1.57,0.68,0.16,19,4,1,10,6.0,0,6-3,347,51.0
1834,20171210021728,away,51.86,31.37,3.17,1.73,0.39,40,2,2,3,8.0,19,6-6,325,31.0
1835,20170924030239,home,39.62,25.54,4.86,3.28,0.48,29,1,1,10,7.0,4,6-6,257,89.0
1836,20171029050743,away,39.33,26.85,1.8,1.21,0.18,29,1,2,9,8.0,3,6-2,272,63.0
1837,20171217101579,away,77.25,23.91,1.56,0.28,0.23,34,2,2,1,7.0,3,6-7,309,65.0
1838,20171203030117,away,48.55,20.45,1.35,1.46,0.01,40,1,1,10,7.0,8,6-8,380,54.0
1839,20190929122588,away,108.56,27.56,1.48,2.48,0.15,1,3,2,1,11.0,1,6-5,320,87.0
1840,20181202040270,home,24.05,32.54,3.67,1.09,0.35,14,1,1,10,6.0,-7,6-3,301,72.0
1841,20171105090225,home,34.21,43.38,2.06,1.97,0.24,13,1,1,10,6.0,3,5-10,195,
1842,20190915072464,home,27.94,25.77,0.68,1.55,0.08,19,3,1,10,8.0,2,6-8,358,81.0
1843,20171119092291,away,58.23,25.56,3.77,1.3,0.39,47,3,2,4,8.0,10,6-4,225,66.0
1844,20181125053717,away,96.32,26.53,2.83,0.31,0.3,14,4,1,10,7.0,2,6-3,300,54.0
1845,20171214000312,home,95.9,25.57,2.08,0.76,0.17,15,1,1,10,8.0,1,6-4,299,25.0
1846,20181104042025,away,75.59,26.18,0.71,1.9,0.11,36,3,1,10,7.0,2,6-3,308,87.0
1847,20191103011221,away,15.57,19.44,3.25,3.3,0.31,15,2,1,10,7.0,6,6-2,202,42.0
1848,20180916110462,away,39.28,33.05,0.67,1.03,0.04,30,1,2,9,6.0,1,6-8,325,92.0
1849,20181104081166,away,31.15,26.54,4.72,1.01,0.48,24,2,1,10,7.0,0,6-2,234,56.0
1850,20171203091599,away,71.07,25.79,4.21,3.03,0.42,44,2,2,6,8.0,4,5-10,221,60.0
1851,20191125002093,away,38.25,25.04,1.89,0.69,0.19,29,3,2,6,6.0,7,6-6,315,62.0
1852,20181230023102,away,34.18,33.04,4.97,6.36,0.46,25,4,2,6,7.0,0,6-1,215,26.0
1853,20191027094191,away,72.86,31.05,2.65,3.54,0.28,35,4,3,4,7.0,6,6-5,250,66.0
1854,20171001020297,home,28.22,23.26,1.89,0.92,0.25,15,1,1,10,7.0,0,6-2,250,64.0
1855,20180923120648,away,57.46,22.23,3.14,6.56,0.27,49,1,1,10,7.0,3,5-11,198,61.0
1856,20171112043454,home,53.36,24.7,0.74,0.63,0.09,43,4,3,1,7.0,0,6-2,246,76.0
1857,20190915013613,home,80.2,43.95,3.54,3.44,0.34,32,4,1,10,8.0,1,6-0,196,81.0
1858,20190915080972,away,37.13,11.45,3.52,3.09,0.34,27,2,2,10,7.0,8,5-10,183,93.0
1859,20171231032246,home,35.84,26.41,0.81,0.63,0.13,24,3,1,10,7.0,8,6-5,311,9.0
1860,20181222012820,away,34.96,31.49,2.52,0.65,0.25,26,3,2,9,7.0,3,6-4,272,60.0
1861,20180909040372,home,41.49,10.76,2.78,1.72,0.27,23,1,2,6,6.0,-1,6-0,190,
1862,20191103010115,away,84.14,26.24,2.46,3.54,0.26,27,1,2,8,8.0,3,6-0,240,42.0
1863,20171126100962,home,10.67,36.96,0.21,0.58,0.04,1,2,1,1,11.0,0,6-3,210,61.0
1864,20191013083192,home,42.71,21.7,1.05,1.14,0.11,33,4,2,2,6.0,2,6-2,303,77.0
1865,20171119093967,home,81.05,29.85,1.99,1.58,0.2,26,4,3,5,8.0,4,6-1,230,66.0
1866,20171224031193,home,94.09,30.82,2.21,2.29,0.21,33,2,1,10,7.0,18,6-2,208,23.0
1867,20190929073611,away,48.01,24.88,3.49,0.97,0.34,35,4,1,10,7.0,1,6-1,240,77.0
1868,20191027072359,away,88.96,35.65,2.66,3.69,0.24,17,3,1,10,7.0,4,5-11,190,65.0
1869,20180930003281,away,64.64,27.94,1.81,1.93,0.17,49,4,2,7,6.0,6,6-2,220,
1870,20180916032992,home,68.5,30.05,0.8,2.51,0.08,41,4,2,3,8.0,0,6-5,250,90.0
1871,20170924133578,home,71.17,26.62,4.03,0.73,0.47,37,4,1,10,8.0,9,6-5,315,76.0
1872,20181230121120,home,96.85,23.47,2.06,2.55,0.19,13,2,1,10,6.0,9,6-3,300,46.0
1873,20171105102651,away,49.45,38.61,3.15,2.86,0.55,40,3,2,8,5.0,4,6-5,254,77.0
1874,20181125053820,home,48.73,9.75,2.46,2.97,0.24,39,4,1,10,6.0,5,6-3,190,54.0
1875,20180923070626,home,36.89,33.19,5.71,3.76,0.55,25,1,1,10,8.0,-1,6-2,214,
1876,20171217110932,home,109.87,23.26,1.71,2.12,0.34,1,2,1,1,11.0,1,6-0,242,57.0
1877,20181014091468,away,23.11,22.29,0.53,0.57,0.04,14,2,1,10,7.0,12,6-3,300,25.0
1878,20181104072724,away,55.16,29.78,0.96,0.39,0.1,46,3,2,1,7.0,5,6-4,300,53.0
1879,20191020063021,home,38.15,29.78,4.28,2.41,0.42,24,3,1,10,6.0,-1,6-0,233,56.0
1880,20180930102510,away,17.68,27.27,2.01,1.92,0.19,12,3,1,10,6.0,2,6-3,236,78.0
1881,20171109004230,home,81.35,25.98,1.17,3.55,0.06,15,4,3,10,6.0,5,5-10,195,79.0
1882,20170924101824,away,83.7,32.23,3.71,1.19,0.41,27,2,2,8,7.0,3,6-6,307,88.0
1883,20171231101461,away,69.91,25.55,1.62,0.63,0.17,40,2,2,1,7.0,5,6-3,317,71.0
1884,20171026003077,home,48.07,34.36,0.52,0.67,0.15,38,3,3,1,6.0,1,6-4,272,56.0
1885,20191103062130,home,56.0,45.22,3.37,4.3,0.32,46,3,2,10,7.0,6,5-10,181,48.0
1886,20171203130819,away,46.4,22.92,2.1,1.17,0.24,38,1,1,10,7.0,3,6-0,244,44.0
1887,20190929062592,home,71.28,19.68,0.43,4.06,0.06,39,3,1,10,7.0,5,6-0,236,88.0
1888,20171015072606,away,21.55,42.22,3.47,2.85,0.37,9,3,2,8,6.0,4,5-10,204,
1889,20171217020725,home,11.6,34.45,1.28,1.01,0.09,3,1,1,10,8.0,2,6-6,315,36.0
1890,20191117053330,home,71.42,8.79,4.47,1.59,0.44,34,4,3,1,8.0,-5,6-1,218,
1891,20191014001824,home,66.21,24.42,1.7,1.12,0.17,45,2,2,3,5.0,45,6-4,310,43.0
1892,20170910002211,away,30.97,23.12,2.92,2.14,0.35,25,3,1,10,6.0,0,6-4,218,65.0
1893,20191020112266,away,82.15,27.51,5.48,2.44,0.54,25,3,1,10,6.0,0,6-2,230,
1894,20191020023656,away,54.86,33.09,1.42,1.37,0.15,40,4,1,10,5.0,0,6-2,233,70.0
1895,20171029042116,home,45.18,34.07,3.96,2.18,0.36,35,3,1,10,6.0,3,6-7,316,54.0
1896,20191028001806,away,70.34,24.62,1.35,1.21,0.14,40,2,1,10,6.0,4,6-3,310,59.0
1897,20191013113146,away,49.45,23.04,2.11,0.99,0.22,39,4,1,10,7.0,1,6-4,304,71.0
1898,20190908120312,away,42.55,21.72,2.16,0.66,0.21,35,1,1,10,7.0,2,6-6,330,66.0
1899,20181203000462,away,23.04,25.42,3.25,0.73,0.33,15,1,1,20,7.0,-2,6-2,242,36.0
1900,20181209054480,away,71.18,35.92,2.36,2.83,0.23,40,5,1,10,6.0,3,6-4,272,27.0
1901,20191006103024,away,82.64,43.7,5.56,2.37,0.55,25,3,1,10,6.0,-3,6-4,216,85.0
1902,20191103080093,away,67.59,20.4,2.89,0.99,0.3,42,1,1,10,8.0,3,6-4,307,54.0
1903,20181118050555,away,42.55,19.99,2.44,1.51,0.25,14,1,2,1,7.0,10,6-0,209,42.0
1904,20181119001260,home,13.19,16.4,4.2,0.28,0.41,6,1,1,6,8.0,1,5-10,183,65.0
1905,20181007050218,away,34.82,36.47,0.28,3.07,0.09,27,1,1,10,7.0,21,6-8,300,58.0
1906,20171008081087,away,87.3,23.85,3.4,1.43,0.35,28,2,2,8,8.0,1,5-11,215,78.0
